congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
113,Senate,41308,12,0,NJ,100,3,2,"BOOKER, Cory Anthony",B001288,1969,,-0.591,-0.266,-8.44469,0.97623,351,4,,-0.47,-0.623
113,Senate,20930,66,0,NM,100,0,1,"HEINRICH, Martin",H001046,1971,,-0.33,-0.019,-40.23819,0.92945,550,14,,-0.252,-0.05
113,Senate,29924,66,0,NM,100,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.161,-21.3531,0.96192,550,11,,-0.398,0.155
113,Senate,14858,13,0,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.359,-0.405,-16.60475,0.97031,551,3,,-0.447,-0.258
113,Senate,20735,13,0,NY,100,0,1,"GILLIBRAND, Kirsten",G000555,1966,,-0.473,-0.421,-25.61133,0.95418,546,12,,-0.565,-0.199
113,Senate,29548,47,0,NC,200,0,1,"BURR, Richard M.",B001135,1955,,0.442,-0.054,-111.00799,0.81325,537,44,,0.434,0.043
113,Senate,40907,47,0,NC,100,0,1,"HAGAN, Kay",H001049,1953,,-0.202,0.281,-53.76165,0.905,538,18,,-0.175,0.326
113,Senate,41107,36,0,ND,200,0,1,"HOEVEN, John",H001061,1957,,0.356,0.352,-97.54127,0.83749,550,33,,0.367,0.241
113,Senate,41303,36,0,ND,100,0,1,"HEITKAMP, Mary Kathryn (Heidi)",H001069,1955,,-0.122,0.399,-60.29511,0.89454,541,14,,-0.191,0.463
113,Senate,29386,24,0,OH,200,0,1,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.37,-0.228,-136.24177,0.77592,537,61,,0.369,-0.105
113,Senate,29389,24,0,OH,100,0,1,"BROWN, Sherrod",B000944,1952,,-0.428,-0.11,-24.28384,0.95626,543,14,,-0.514,0.132
113,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,,0.555,0.046,-85.89689,0.83769,485,34,,0.594,0.188
113,Senate,29555,53,0,OK,200,0,1,"COBURN, Thomas Allen",C000560,1948,,0.782,0.055,-98.18576,0.801,442,45,,0.786,-0.28
113,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.33,-0.476,-40.45131,0.92934,552,20,,-0.375,-0.729
113,Senate,40908,72,0,OR,100,0,1,"MERKLEY, Jeff",M001176,1956,,-0.44,-0.74,-37.00074,0.93425,544,16,,-0.407,-0.913
113,Senate,29935,14,0,PA,200,0,1,"TOOMEY, Patrick Joseph",T000461,1961,,0.638,-0.304,-127.63795,0.7874,534,57,,0.525,-0.387
113,Senate,40703,14,0,PA,100,0,1,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.314,0.191,-34.48196,0.93781,537,16,,-0.255,-0.001
113,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.367,-0.172,-26.60991,0.95294,552,12,,-0.489,-0.451
113,Senate,40704,5,0,RI,100,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.355,-0.082,-29.25914,0.94782,546,12,,-0.419,-0.456
113,Senate,21173,48,0,SC,200,0,5,"SCOTT, Tim",S001184,1965,,0.632,-0.009,-82.76226,0.85742,538,32,,0.681,0.009
113,Senate,29566,48,0,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.398,-0.178,-127.2688,0.78029,513,57,,0.348,-0.195
113,Senate,15425,37,0,SD,100,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,,-0.25,0.143,-30.95638,0.945,548,10,,-0.348,0.229
113,Senate,29754,37,0,SD,200,0,1,"THUNE, John",T000250,1961,,0.417,0.146,-83.86457,0.85834,549,34,,0.467,0.183
113,Senate,40304,54,0,TN,200,0,1,"ALEXANDER, Lamar",A000360,1940,,0.324,-0.176,-136.77151,0.76637,514,61,,0.312,0.04
113,Senate,40705,54,0,TN,200,0,1,"CORKER, Robert (Bob)",C001071,1952,,0.395,-0.344,-150.15368,0.75725,540,65,,0.372,-0.291
113,Senate,40305,49,0,TX,200,0,1,"CORNYN, John",C001056,1952,,0.484,-0.033,-109.6439,0.81438,534,59,,0.539,-0.065
113,Senate,41304,49,0,TX,200,0,1,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.836,-0.278,-68.55236,0.87423,510,27,,0.887,-0.309
113,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.004,-144.7466,0.75823,523,76,,0.346,-0.194
113,Senate,41110,67,0,UT,200,0,1,"LEE, Mike",L000577,1971,,0.913,-0.408,-71.47705,0.8745,533,26,,0.949,-0.316
113,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.122,-28.53548,0.94899,545,10,,-0.555,0.331
113,Senate,29147,6,0,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.531,-0.397,-92.20345,0.83461,510,26,,-0.944,0.329
113,Senate,40909,40,0,VA,100,0,1,"WARNER, Mark",W000805,1954,,-0.203,-0.038,-43.59252,0.92245,540,15,,-0.209,0.051
113,Senate,41305,40,0,VA,100,0,1,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.243,-0.054,-28.43465,0.94916,545,9,,-0.245,-0.041
113,Senate,39310,73,0,WA,100,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.304,-0.419,-16.60733,0.97031,551,5,,-0.436,-0.132
113,Senate,49308,73,0,WA,100,0,1,"MURRAY, Patty",M001111,1950,,-0.352,-0.311,-13.71991,0.97473,536,3,,-0.375,-0.179
113,Senate,14922,56,0,WV,100,0,1,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-21.95291,0.956,487,9,,-0.336,0.02
113,Senate,40915,56,0,WV,100,0,1,"MANCHIN, Joe, III",M001183,1947,,-0.057,0.443,-128.22794,0.78863,540,56,,-0.041,0.322
113,Senate,29940,25,0,WI,100,0,1,"BALDWIN, Tammy",B001230,1962,,-0.492,-0.14,-18.55918,0.96682,550,8,,-0.457,-0.244
113,Senate,41111,25,0,WI,200,0,1,"JOHNSON, Ron",J000293,1955,,0.598,-0.263,-92.51688,0.84147,536,30,,0.685,-0.348
113,Senate,40707,68,0,WY,200,0,1,"BARRASSO, John A.",B001261,1952,,0.546,0.245,-85.65993,0.85505,547,39,,0.562,0.284
113,Senate,49706,68,0,WY,200,0,1,"ENZI, Michael B.",E000285,1944,,0.545,0.199,-81.5089,0.86179,548,31,,0.573,0.411
